username,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
TECH6222,08-10-2021,26624.06456,21.27290935,5.384331638,4.229010167,3.618615422,5.874709082,5.266666461,0.096691346,0.60053869,392.3235793,578.2147865,385.4168981,516.7234337
TECH6222,09-10-2021,24578.842,13.31293305,15.70147196,2.686646044,2.449925447,3.505897485,10.88332664,0.057295633,25.19545235,396.5726927,693.4656844,1327.257211,2927.035933
TECH6222,10-10-2021,825.4780828,11.22636602,13.35285172,1.046989935,7.209592567,5.529585817,5.553461321,0.040915605,90.59600429,331.9468381,391.1962682,1323.9637,1723.173296
TECH6258,01-10-2021,11284.86927,6.972251088,19.67527719,1.473600126,21.67274919,2.642990637,4.199139212,0.099018165,43.62590091,99.33890478,447.467604,432.4539541,4123.046068
TECH6258,02-10-2021,24311.61394,24.19805349,21.16431737,2.214133543,0.307473609,5.264102261,3.78526621,0.060687351,53.46500818,534.719445,167.3215978,83.94549386,4396.445065
TECH6258,03-10-2021,14334.42894,26.12219442,3.603256405,1.350835029,7.893678905,4.275492611,10.668588,0.050003588,165.5210921,615.2981409,691.4006953,1187.403496,1176.199323
TECH6258,04-10-2021,24023.33948,21.18244891,26.11170403,1.903358254,8.098058393,1.616644634,12.39699049,0.007784662,128.9582686,387.4345299,702.0084235,232.8169298,2184.101819
TECH6258,05-10-2021,12661.06628,3.631483285,20.25701212,5.405313322,12.13504794,0.210624914,10.46182084,0.067738721,31.90456387,489.6381873,219.5329969,123.5984749,3617.094121
TECH6258,06-10-2021,8921.766774,8.601253172,6.125349733,1.62595509,12.70475477,3.037634637,6.963956624,0.036838488,31.13742974,88.48139201,343.3332698,73.71576257,1201.141665
TECH6258,07-10-2021,16544.64053,18.96220198,17.05912094,0.730974846,9.207809176,1.945781899,2.847313848,0.022909131,198.0362383,158.9506707,534.6061175,567.7898097,1953.812079
TECH6258,08-10-2021,9796.148652,0.842532044,0.333008295,4.505446829,4.911554588,0.936903337,7.123282301,0.010164424,184.6579615,106.4861501,179.0931201,75.29355049,1997.839086
TECH6258,09-10-2021,26219.59644,16.1276352,7.361291669,0.29683175,6.715715193,4.292127893,9.871671962,0.011660053,61.87417486,572.6005935,83.27341819,220.2816049,3117.502637
TECH6258,10-10-2021,14190.33586,6.795138532,8.020672131,0.556513545,17.96596405,3.792405126,8.54750641,0.086470496,196.6287061,199.8465167,123.6365135,135.788024,3151.129737
TECH6315,01-10-2021,21583.05955,16.62070922,26.38645487,3.800471842,20.11964857,5.200255635,11.61663226,0.07679651,26.81266954,503.3064986,564.3238063,1165.773449,700.8389522
TECH6315,02-10-2021,17105.37944,19.08865753,25.01794513,2.823462051,14.86090512,1.382392856,4.94449509,0.015273921,129.4084108,383.7282015,215.2003445,271.2778614,4470.088376
TECH6315,03-10-2021,2071.945698,17.67900923,21.49169961,5.614867076,9.314169214,0.954867989,1.292948718,0.004713815,87.49421508,327.4924531,599.1966179,1006.26786,3830.829147
TECH6315,04-10-2021,26088.13984,7.023411039,10.31974277,1.292972797,8.244491687,1.464881419,4.582284178,0.023838898,53.13284138,241.06126,692.9823507,1228.463528,2414.152995
TECH6315,05-10-2021,300.0848855,20.25018754,22.50329094,5.867279633,2.223140199,5.35658234,4.220469053,0.057444972,69.75395212,193.1519444,107.7710319,573.718961,3964.063121
TECH6315,06-10-2021,15842.20491,9.937627237,23.14346488,2.66470248,17.64918786,1.752498809,5.239366686,0.041575569,168.4708244,612.4605064,195.4115146,275.5976161,3527.450098
TECH6315,07-10-2021,1929.455238,12.31953469,8.753296194,0.717675538,18.52664355,2.50969378,2.15590444,0.075605433,29.88263967,18.11623142,411.3049583,1347.562454,269.0137053
TECH6315,08-10-2021,9215.907911,19.19140207,18.34887529,3.193774497,20.72135664,5.289783589,7.58759317,0.050777553,186.6447816,392.8256841,440.2888008,228.4299882,1223.935268
TECH6315,09-10-2021,2631.218845,14.37268474,15.51544009,4.838349613,2.12011882,2.751753884,3.333815185,0.006200781,62.73430769,436.0199426,182.2843779,74.15301186,441.1467669
TECH6315,10-10-2021,20504.69386,26.65916893,12.47459023,6.199399239,0.954790404,2.252228703,12.37009846,0.00255825,90.55585884,153.3298429,21.71955528,89.32029324,2310.563943
TECH6390,01-10-2021,14222.85333,6.786687131,7.104395727,3.217403723,21.69204589,3.490214722,10.76044431,0.022418464,152.0788853,338.7083688,85.732339,254.9146285,1174.704812
TECH6390,02-10-2021,23078.52834,1.157851343,22.12960285,4.875578326,7.972077554,3.892328215,3.354278536,0.020882395,112.4045801,422.3431817,230.5882951,1093.216087,1906.64853
TECH6390,03-10-2021,21268.19594,18.49477448,17.55141532,3.078499906,13.12154246,1.432493136,8.873490878,0.033096658,195.4114777,587.5924281,109.9903109,637.2219719,396.7289761
TECH6390,04-10-2021,3411.820479,5.92454923,20.57932926,3.545589927,17.88984113,3.894247744,7.06668793,0.050503835,192.6761836,71.91589412,284.6000479,989.6375553,1235.50081
TECH6390,05-10-2021,27122.09117,22.03904848,1.823845394,4.70419948,4.908053497,2.580119822,2.400566037,0.045002711,4.427791784,629.2265104,24.56657971,1119.826108,3504.177818
TECH6390,06-10-2021,1552.905093,1.281637392,2.492190132,2.715632602,2.717208964,0.184333002,8.389969211,0.024827218,77.93425138,530.518654,242.8495045,102.388894,4251.071708
TECH6390,07-10-2021,11788.42678,18.45641583,7.286436697,3.359335986,8.35620997,0.66674513,0.983934395,0.06491761,124.4744328,315.9789438,239.7889758,1275.162766,1569.842247
TECH6390,08-10-2021,25159.47689,3.021490282,19.78590517,1.052699113,19.2835742,1.002717911,6.112051495,0.00377249,104.394686,538.5675722,127.3348994,1012.202555,3126.772263
TECH6390,09-10-2021,5345.169242,0.006538047,23.9601065,3.032907679,14.26571141,4.393018833,0.817753724,0.006296772,90.79552682,78.95626686,179.4790242,1024.96698,1728.023417
TECH6390,10-10-2021,24203.83106,1.74488923,18.34035502,4.554102168,3.800143794,0.472762917,8.09040414,0.040078733,105.7918805,387.9536679,106.4736812,703.2622281,2600.192138
TECH6463,01-10-2021,12920.71293,16.26669692,15.39178932,1.92870134,7.5500333,3.826582373,0.141512322,0.02483312,106.9966755,457.5903597,545.1312017,460.9351912,243.8725511
TECH6463,02-10-2021,21384.86604,21.64967368,24.58622246,4.607552674,15.01767346,1.932414522,11.56969904,0.089720235,5.265351268,10.70838067,483.754508,36.55584076,4291.905445
TECH6463,03-10-2021,7978.446456,16.36405931,16.46835044,3.127907379,4.81644618,0.585493439,7.217701714,0.005759257,156.2918079,641.8914686,264.1138167,298.4289389,1463.976989
TECH6463,04-10-2021,3259.682377,26.58052622,13.65184028,6.26526098,11.7615647,1.789517,1.009014803,0.084808395,148.2232279,457.0316658,58.60417822,830.3011929,1889.176274
TECH6463,05-10-2021,5301.175487,14.69326976,26.59162342,6.143140212,10.94169492,6.36890551,11.43425367,0.069784812,5.848871745,98.57009182,239.5433836,1378.658227,4156.566061
TECH6463,06-10-2021,16260.42876,10.35637659,13.01817567,2.015065613,10.30614276,2.9165205,5.738978737,0.029634125,71.24028658,380.6380936,347.3897028,787.8273152,479.9848648
TECH6463,07-10-2021,5989.487076,6.458345837,7.241132404,5.10531932,15.44787469,4.052691385,5.540289956,0.037609519,119.6256927,52.58528902,712.3415562,1334.299218,3749.673805
TECH6463,08-10-2021,12785.37561,3.114020011,6.902235998,2.396594779,5.58894031,6.133810644,11.35334518,0.000430564,163.9259645,117.1711941,428.7192501,322.6595357,1654.971302
TECH6463,09-10-2021,5378.884488,12.75631503,14.97440186,3.902507217,11.96555615,5.533870625,5.93296152,0.039391288,74.89526049,19.94633648,82.91749367,402.8915787,2794.68747
TECH6463,10-10-2021,20011.94537,23.60617304,2.546401203,5.770529703,15.99858824,1.725157599,7.602641292,0.036669474,156.0772853,439.8695046,594.4441434,535.0461366,644.3058704
TECH6592,01-10-2021,16273.54846,1.879024713,11.50867413,6.178745757,15.86941912,3.588793005,1.989977219,0.084175646,123.2861634,491.6797684,413.0281453,215.8504828,185.9025116
TECH6592,02-10-2021,9334.441169,24.79092305,7.302830948,0.337231055,15.70140047,3.84405565,7.911376744,0.091614044,136.3324154,658.6137483,410.6242951,1139.939261,3598.269146
TECH6592,03-10-2021,13529.81202,19.89846901,4.534984813,1.095420163,17.69627868,4.81896482,10.95509249,0.088755063,116.6364386,305.0966602,215.2273015,416.6949914,3781.529722
TECH6592,04-10-2021,26783.71962,6.817709856,4.951626689,5.350448118,19.02998469,1.94816234,11.57772692,0.086534543,174.4973816,407.6291181,393.6063664,525.3541715,3307.765651
TECH6592,05-10-2021,1650.036498,13.59703519,22.02587287,0.979129648,17.86180934,4.863976584,2.695297464,0.016587509,145.4113673,59.02215643,177.7142305,346.5401343,1160.276377
TECH6592,06-10-2021,17744.56936,10.38604095,3.521442759,3.948316113,1.525122597,3.746633377,10.30913807,0.019926683,80.36038166,517.0942742,617.1559167,289.6917387,2017.811466
TECH6592,07-10-2021,7337.899829,1.510784282,25.67233878,1.903604104,7.949727066,3.594485938,4.987679389,0.093359655,106.9141278,297.4885792,154.120225,1021.233956,512.1018932
TECH6592,08-10-2021,153.9691793,14.04857374,23.6392207,2.580507957,16.23820484,4.971319192,8.233094485,0.010277671,105.690706,545.1618279,507.4451623,475.3687815,176.8193042
TECH6592,09-10-2021,6256.5696,3.940652262,5.037426374,5.707796861,6.911112197,6.337889842,12.24093318,0.026646042,114.8860657,409.5279493,197.1794127,1150.225478,1354.973562
TECH6592,10-10-2021,23696.08647,20.83754402,1.927125603,6.540032098,11.87276681,3.273712417,7.595809124,0.057464732,138.407014,305.413901,430.4471123,421.502339,4255.154676
TECH6600,01-10-2021,17310.3015,9.887683756,7.936910948,5.404946776,10.32344845,3.266971518,6.195965984,0.047840402,185.9712047,385.2069391,101.402163,782.8664842,3612.92555
TECH6600,02-10-2021,28438.19638,24.23330388,18.38705055,2.124815438,13.05364622,3.861810239,11.39148273,0.085051642,186.9027838,230.9568962,39.68939516,1420.463955,2345.557514
TECH6600,03-10-2021,846.1495456,1.986364638,25.7483064,5.942619933,11.60904025,0.771219138,3.859990407,0.046468415,26.83284585,13.17831261,233.248189,969.0022006,592.4809766
TECH6600,04-10-2021,102.3977434,18.10276355,2.241565704,6.509755633,17.7408861,4.053040251,6.331196747,0.087336296,93.35094659,34.28407913,681.7728362,1181.206263,3634.023541
TECH6600,05-10-2021,1227.123103,17.300128,20.08181778,2.07783267,8.376135948,2.607133536,5.558883847,0.017740285,18.70777428,325.9454246,562.6424107,1181.769776,3765.01756
TECH6600,06-10-2021,27578.08329,9.156213153,13.97647112,3.785405372,1.501571972,0.941291419,5.399938244,0.042753979,163.5700407,22.0321067,414.1730322,630.9283363,3241.409243
TECH6600,07-10-2021,10366.62306,15.27470845,26.18251388,5.132056838,8.915728388,5.120689423,2.307157492,0.048700081,157.6531354,659.2033008,22.11365922,794.6537846,2192.5566
TECH6600,08-10-2021,13297.92413,8.521798946,21.26838802,4.940669415,1.23638493,2.250452853,6.07856185,0.065854114,10.27996723,95.41122736,88.12210472,1037.303923,3533.315845
TECH6600,09-10-2021,26523.23826,21.15213345,8.873779019,1.758423325,3.063049506,3.127065728,4.928318093,0.03933272,99.08568195,362.5326049,652.3482983,690.767704,3082.670312
TECH6600,10-10-2021,17302.81227,25.3197698,17.43064641,4.475913622,15.87386341,2.71761618,4.296563319,0.012514738,79.06008859,534.9861529,274.2218356,734.8388778,2202.83248
TECH6618,01-10-2021,6911.173565,8.498043067,13.97394844,1.008801759,15.31712913,1.723900918,0.891271818,0.076370068,9.538723267,314.7347093,437.3747892,801.5778565,4515.013703
TECH6618,02-10-2021,27230.16246,12.12104142,25.05692774,0.786513285,18.75540166,3.670132203,10.6733873,0.069890263,154.7940933,470.3870386,623.7378536,241.2428136,547.3006635
TECH6618,03-10-2021,13161.22769,1.373408311,14.91984769,3.786327469,6.353627895,0.964472457,11.20256817,0.02442385,68.51637371,637.0626368,183.1083409,1047.013903,1615.708141
TECH6618,04-10-2021,2935.671667,20.33007617,14.99372702,1.793092814,4.530469504,0.714745299,1.752045731,0.072416685,70.72631625,389.339181,79.22120596,296.6372468,2705.486634
TECH6618,05-10-2021,1881.984409,5.936044776,2.670877348,1.399457092,12.39874967,2.719867611,0.301200229,0.082848721,30.57973131,641.3704729,267.7756201,1259.390496,2359.858814
TECH6618,06-10-2021,9282.066121,7.970159869,19.24263455,4.146502762,19.11970271,1.242953226,11.95430169,0.01449487,56.34917648,35.03382278,415.9275069,1233.288349,2666.553148
TECH6618,07-10-2021,15363.69655,8.536109857,7.473195134,1.652877043,11.25784089,3.150114358,2.871378335,0.092232766,201.646951,515.2536195,165.6469753,1092.809129,2880.031435
TECH6618,08-10-2021,19774.52474,20.69188895,9.104990032,3.123543411,12.78488755,4.268112056,1.093164253,0.098940173,71.10051278,516.4229898,564.9485628,948.6412974,1555.726166
TECH6618,09-10-2021,20848.88663,4.133848663,4.87993053,0.090643447,2.367222442,6.066094077,7.950090509,0.018419752,195.0359716,193.7362749,482.8431892,794.8430634,4238.821912
TECH6618,10-10-2021,7878.581361,24.22768046,19.51279161,0.046309054,20.72366075,6.117640899,4.986314115,0.091315277,144.3108558,371.213478,313.7004133,210.612435,4518.358316
TECH6726,01-10-2021,18481.99294,21.45363496,4.184477631,4.995799945,6.812521406,3.877319309,10.42847956,0.066917679,54.35543247,36.25807211,164.9596445,566.8491605,2483.479636
TECH6726,02-10-2021,14803.13582,22.19582411,25.54245564,1.533690395,17.90526677,5.758260556,12.11279942,0.091643008,185.0004061,186.397393,476.9398155,773.6969564,576.4348396
TECH6726,03-10-2021,1628.074716,6.158509197,25.1096464,4.0025784,0.606865389,1.182496928,5.160910523,0.094393497,54.36384388,542.1883014,34.73172615,1078.081852,2111.626037
TECH6726,04-10-2021,1937.198048,10.51935043,2.941250689,6.276747079,20.30815226,3.963126118,5.633063274,0.017765379,86.60757233,31.80483489,441.9652428,1277.43992,1429.714051
TECH6726,05-10-2021,4682.588033,7.532908702,6.282155674,5.164355854,1.222542268,5.916468936,8.330585161,0.056655002,119.0295152,277.8059684,645.3699743,1076.540832,423.5855125
TECH6726,06-10-2021,5228.131839,11.26012779,9.924421012,0.593465247,5.170554849,3.0069797,3.931169366,0.032662418,140.4605589,383.4147467,641.5808882,1218.49761,4263.501079
TECH6726,07-10-2021,5207.611692,23.88118311,7.739353087,0.003983152,0.750845459,3.880647711,5.897780072,0.089044389,195.6611199,352.5836831,358.5011865,427.0470038,1223.021385
TECH6726,08-10-2021,6923.193166,4.740680802,21.33743873,2.171000378,3.918818265,1.103234489,0.004354004,0.086787858,22.03638217,281.1558024,153.5447327,836.8005205,1686.010142
TECH6726,09-10-2021,10016.32411,1.80173297,23.34434061,0.180232955,15.32245532,2.438373491,7.725204369,0.077095482,118.2092504,108.4255869,597.2195193,509.3258201,4316.530039
TECH6726,10-10-2021,6483.344107,2.064353369,11.5168579,5.67325354,20.08477862,3.476140257,1.620354114,0.02166578,7.947149182,574.2157144,38.63775792,1011.874744,617.0025222
TECH6854,01-10-2021,25858.28349,12.21835007,25.14433189,5.316489218,6.382876597,2.791083491,7.486842859,0.047283602,168.8801612,18.27909852,125.5884786,1237.176277,1944.744356
TECH6854,02-10-2021,3819.402352,8.805394732,4.774076006,1.097998154,9.939057745,6.219596136,6.987147623,0.085052027,111.5860857,236.0615904,276.4256407,79.16756348,3849.526409
TECH6854,03-10-2021,26360.62544,8.052818251,12.62293438,0.209232104,11.04674023,1.410268127,0.71160901,0.064413049,114.1098949,421.7795492,2.174498101,1232.157444,14.11487551
TECH6854,04-10-2021,19723.02579,5.90874341,13.58868228,2.35854114,18.46800811,2.635690312,9.461136887,0.000908749,71.14813891,439.1038654,648.2503581,373.2307379,3553.458843
TECH6854,05-10-2021,22504.57397,0.276592119,20.84563808,3.903504918,11.56252894,4.462573924,5.520207908,0.058991783,69.2418038,193.9101671,642.0036992,1407.524725,4463.804841
TECH6854,06-10-2021,6821.617174,18.46923055,22.14486453,0.536236663,21.82756618,3.872455697,2.303412886,0.068183794,130.8889092,303.2417874,352.2547457,387.0781875,480.3441871
TECH6854,07-10-2021,9846.776487,17.37169173,21.38670708,6.69864138,3.947921576,0.986086302,1.351773053,0.078513037,164.3072633,564.8590532,691.9178055,1117.420607,824.3267151
TECH6854,08-10-2021,7638.008159,7.129125845,27.14901789,4.531908982,5.107880258,4.765938894,12.16589167,0.067448231,194.1882291,639.9603959,169.5011037,1001.033085,871.8333672
TECH6854,09-10-2021,1322.008168,12.32286366,11.19028454,0.23633471,18.69158341,6.076985292,4.750694999,0.029950954,33.62902104,520.6245354,536.4581621,381.2615742,1200.588291
TECH6854,10-10-2021,3256.966087,17.12091847,12.0825631,5.070410956,3.930124437,2.978454512,6.999193796,0.050199381,42.31097975,373.3297816,257.835567,910.2692604,1599.631034
TECH6977,01-10-2021,26702.80856,14.15233992,8.186695419,1.44241679,10.99347899,4.534977066,8.406084188,0.023398445,190.3584422,259.110501,2.287104189,408.7026157,831.9800073
TECH6977,02-10-2021,28391.74991,15.94444471,4.237384746,0.635368184,1.375979934,5.753892421,4.193142957,0.003035802,81.24122083,540.4722664,160.0735275,850.9549112,4528.585865
TECH6977,03-10-2021,18701.77219,24.95095104,26.28030461,1.994463368,11.21393223,0.710493312,11.58274791,0.082903787,96.37054502,599.2719203,335.462675,785.0343652,872.3925211
TECH6977,04-10-2021,19507.04887,25.74398163,14.77870511,6.483311644,18.00080503,0.215015222,5.876230819,0.098243394,125.9695152,611.1826406,328.0309705,403.8436053,1695.15233
TECH6977,05-10-2021,10607.93742,12.65483544,5.682877681,5.112563686,11.08555871,0.821194858,12.00704826,0.050896244,103.4475673,241.2427739,477.9520468,1122.874563,2157.114715
TECH6977,06-10-2021,20527.8985,17.76661103,5.354629107,4.101062758,14.51615445,3.237288511,7.590878824,0.085435488,6.989027967,142.8212165,676.0515603,459.3868154,1487.604739
TECH6977,07-10-2021,17613.75315,9.799608651,25.43727157,1.043394533,3.088593446,4.665592457,6.759011097,0.075143719,147.6078204,488.5329781,372.7469092,841.6200841,3420.887034
TECH6977,08-10-2021,7415.12533,25.78157401,18.88707894,1.175336085,8.404445507,0.294032629,11.25531042,0.076568795,74.18130917,328.6222762,296.8323629,997.161969,3840.694955
TECH6977,09-10-2021,26036.19716,1.284209267,26.67538438,1.465326842,20.52359374,5.365737418,11.18204113,0.039394745,154.1339451,8.725916817,106.8617134,1037.60026,2626.044375
TECH6977,10-10-2021,7074.358315,2.966881348,3.373255976,5.316678323,3.096661502,1.976721704,12.38464113,0.036409801,135.8000761,305.6864884,309.139493,263.9495509,2214.633216
TECH7019,01-10-2021,8829.060339,17.13241564,18.23913311,0.646486539,11.69385204,4.529345697,11.18394034,0.065186964,111.1426042,588.7215341,686.4895301,1031.063159,1381.392258
TECH7019,02-10-2021,19336.74806,17.1413568,21.81979526,2.565231218,11.44591855,4.361661064,0.829436907,0.055126242,130.3569519,401.009736,47.22554298,873.9303537,1003.498942
TECH7019,03-10-2021,7716.26205,6.550230524,20.17078226,0.290345241,7.438356364,5.22471191,11.88379306,0.023043014,64.31459528,519.1051258,563.6516228,1393.825426,963.060029
TECH7019,04-10-2021,12084.67423,26.84353025,7.907845302,3.442591872,6.777167383,1.060818844,8.734745178,0.06885595,85.32789107,573.3867002,200.2777588,453.9580251,3271.251475
TECH7019,05-10-2021,24791.22467,14.90201155,27.13347784,0.644572008,12.2268478,4.560083659,1.451320781,0.081369288,151.9814743,228.3789949,407.3379142,163.5603142,2778.833153
TECH7019,06-10-2021,13600.59065,9.913755297,16.27867236,2.274876662,3.598297488,3.966768154,1.287164742,0.07447779,10.51930536,244.4831638,210.8580223,508.9184339,2434.124993
TECH7019,07-10-2021,5494.028098,16.09121084,5.446438197,2.414849374,18.65101302,5.359933822,5.330576916,0.052664034,7.247662077,619.1473691,176.435357,151.9960606,1446.575652
TECH7019,08-10-2021,3944.933461,11.66311972,7.09416738,4.263996481,3.158441466,5.190828627,4.67809321,0.028415466,87.32793482,88.89174954,319.1343909,1116.175791,1932.532581
TECH7019,09-10-2021,1588.127596,1.852709042,1.510294213,1.836685068,4.842810058,3.428698593,2.205685511,0.082099973,117.1651884,567.9337967,552.9157716,1316.303893,4228.374305
TECH7019,10-10-2021,14344.07819,23.14854829,11.30471333,4.951600426,17.90882039,0.708537195,3.996717966,0.066510034,162.0687324,317.5205344,279.8971313,1257.13582,838.9050305
TECH7102,01-10-2021,2044.671466,7.271959274,5.463901998,4.692020269,17.01121381,6.399900636,5.532526078,0.053880721,141.8483053,546.127136,272.9113882,110.8945858,2887.658711
TECH7102,02-10-2021,5586.124504,8.840120913,24.22736264,0.677521705,18.238018,1.55704427,9.761317931,0.08612142,123.6945976,89.74131064,601.1892294,420.8244072,2685.898913
TECH7102,03-10-2021,11830.97156,15.74883276,19.53866398,0.19732152,6.656549702,0.626091394,1.198828064,0.095720971,155.5182807,493.983484,405.5718827,227.6110201,4061.821253
TECH7102,04-10-2021,8690.58248,8.90793935,19.33172205,2.193072298,9.013122872,3.996820867,8.12831198,0.093835949,114.6733507,198.30689,595.4413614,523.3560387,50.03656652
TECH7102,05-10-2021,79.37252843,10.63746891,13.87054039,6.256272762,2.045636376,2.276006995,9.294490238,0.084078766,158.7027413,407.0224198,461.9859084,67.22889757,3017.209235
TECH7102,06-10-2021,13885.11799,20.70087598,18.30025149,2.240098085,18.52748983,1.712593327,11.48270398,0.011715266,41.89871875,541.4760392,219.4786912,1281.392316,3560.628198
TECH7102,07-10-2021,23136.41444,11.35831092,24.50844875,0.124745588,20.75517246,3.641439747,0.445855077,0.025878135,90.66881309,424.6043661,365.0817383,777.1119889,1774.797605
TECH7102,08-10-2021,9981.254885,24.81024617,11.8335824,0.513003233,3.083269219,6.116827784,1.738456183,0.052124966,168.5728916,137.5255884,217.0848898,1262.129051,1378.459993
TECH7102,09-10-2021,26632.12385,14.69769465,25.17472206,5.996612493,15.5032764,1.006615747,8.709137515,0.087369384,154.2153883,89.91659158,303.1992002,1181.640265,1525.395894
TECH7102,10-10-2021,23587.00667,16.49248308,19.79466448,6.282653529,14.36037653,5.402960683,5.736969693,0.069534795,88.80093866,263.382736,320.5718347,964.705276,3148.375313
TECH7484,01-10-2021,25828.21692,17.96768226,14.87910373,4.963740191,10.0962569,6.310580113,3.270733118,0.019837288,113.7963088,184.4367499,668.217173,1171.822632,2621.539973
TECH7484,02-10-2021,3395.779593,0.765080075,2.396382188,6.015294224,1.576920575,4.969919999,4.862263425,0.027915128,5.255755533,598.8735902,225.355545,338.7939189,3476.324746
TECH7484,03-10-2021,16799.92314,2.006876164,17.56176818,1.743552577,2.972445681,0.205258351,12.35788629,0.046666714,106.628282,219.1985164,573.3854741,1210.73229,2937.129123
TECH7484,04-10-2021,24066.11949,7.650400181,0.913690046,2.057065069,3.83904267,2.178674197,5.747105363,0.085471778,25.95203737,206.72587,519.8451095,1279.540641,17.29734567
TECH7484,05-10-2021,12550.47962,9.29919521,3.085193744,2.508167237,5.118851846,3.088284682,2.996506701,0.010514819,157.2055584,634.0813847,620.3845775,1018.403031,3076.413783
TECH7484,06-10-2021,27115.41204,6.70839872,0.89336301,3.356552557,18.36730051,0.379954242,0.052650316,0.008686331,126.9808084,204.7015412,121.089448,486.8106952,813.0783557
TECH7484,07-10-2021,16672.27298,26.75464448,10.45567934,1.702788534,6.675332912,1.324634661,0.071945137,0.021009288,99.72055937,65.14651712,665.6886831,1152.192651,1038.267593
TECH7484,08-10-2021,19643.68571,25.93365452,20.103024,1.134231721,11.65903612,5.31479102,4.137691579,0.038768163,165.2114429,635.565035,81.91484621,511.0357055,2501.347547
TECH7484,09-10-2021,12420.23796,10.38570585,2.440727083,3.330178321,15.58196718,2.434735558,9.613565716,0.02901885,192.8538771,289.1706723,216.2550512,1393.368542,20.03674613
TECH7484,10-10-2021,3046.776214,4.579848218,4.827384927,4.089974125,14.54246334,1.262013657,1.278216458,0.068556789,31.68749661,375.7291062,462.6618729,712.9431117,3830.086093
TECH7546,01-10-2021,27617.39349,1.886588926,22.41486828,6.241084475,14.56166716,0.929597571,10.96943412,0.070698514,49.52169544,112.9173243,520.7583818,389.0247671,3818.715094
TECH7546,02-10-2021,17723.75139,15.61229512,23.21161591,0.165908558,17.16056312,1.990061448,1.301223644,0.04672962,189.2534485,80.63595327,194.6006159,1139.122336,1360.902926
TECH7546,03-10-2021,12457.42687,25.08871472,8.1753057,5.730380295,19.67122991,4.23485153,3.301048604,0.087116823,83.05656059,342.9108314,24.95107971,84.99439182,1927.80909
TECH7546,04-10-2021,10589.01877,14.92164028,14.23619774,1.461778189,21.75726405,2.939422676,9.562985681,0.08443672,109.5207179,463.8581215,195.8534665,944.5031112,4140.178705
TECH7546,05-10-2021,2879.376641,8.413802941,16.36744228,4.706644357,19.87501768,1.73636685,11.89673136,0.08022503,139.2470795,611.7863257,436.5852753,317.9057514,1675.652554
TECH7546,06-10-2021,22422.66951,4.084341492,15.89017289,6.067000875,18.26260003,4.792124539,1.473259709,0.053993988,155.6200858,137.980443,461.1804818,607.3347262,2304.696871
TECH7546,07-10-2021,10955.27108,18.86853081,19.19595856,6.321741245,21.26016975,3.427488647,5.707179936,0.08052044,185.184996,216.7674217,506.0252778,401.3323478,3569.656711
TECH7546,08-10-2021,9439.616188,21.67110011,25.26719898,1.066088157,9.558651917,3.511062619,9.7801874,0.010817979,121.4804151,239.8875015,500.426349,319.8102074,1705.019321
TECH7546,09-10-2021,21269.34346,9.460516013,21.53779744,1.559378172,5.648954723,5.414662943,6.561919009,0.034510881,135.6539482,630.4587514,377.2372757,526.4820652,4481.458649
TECH7546,10-10-2021,6363.398978,25.82029808,21.22243604,6.337256778,19.32567144,0.363209543,3.8537231,0.077814773,55.76891083,627.2424367,383.3234363,223.4886834,547.2736267
TECH7614,01-10-2021,14821.855,10.84427993,10.88924365,5.878427143,4.55828308,3.775358764,6.501375189,0.055932046,177.2173045,177.3803732,661.2263684,422.9572834,11.24806549
TECH7614,02-10-2021,11673.10735,19.20201142,12.80524758,3.727195518,6.243798046,4.80380724,5.958987545,0.051256872,78.30834445,497.4508153,49.09618787,1266.503342,1017.807161
TECH7614,03-10-2021,24099.47645,16.02597763,25.4369831,2.519324089,15.49822424,1.459177905,6.213300972,0.00352255,27.77550646,130.4354486,624.2947776,1083.226351,993.7668019
TECH7614,04-10-2021,8750.302026,19.47484279,9.161489715,0.953777601,0.331368839,1.742249861,5.880364132,0.081863332,178.1381149,132.6522177,39.99204833,303.3115683,514.832613
TECH7614,05-10-2021,958.0131609,2.742098168,22.42736343,6.463195177,21.62809173,1.230208679,2.230516211,0.065087693,122.4709371,348.3258523,481.0599574,201.7017022,2341.944734
TECH7614,06-10-2021,6027.155278,3.785761573,19.67847489,1.373808026,11.13850026,0.074840148,7.220846897,0.053323067,121.585099,233.4014693,35.73779159,125.7314117,2613.218977
TECH7614,07-10-2021,20155.87325,25.69207001,1.956106471,4.427663006,3.987894184,1.017581754,5.76989965,0.02927487,157.2001444,34.97254133,235.4173992,776.5040861,3789.937645
TECH7614,08-10-2021,6393.138266,18.55111622,14.3914032,2.948079758,20.87756741,0.536445898,5.971356726,0.088030826,66.77214438,303.9379638,178.6465858,547.1520825,342.532444
TECH7614,09-10-2021,13392.46588,17.8265071,26.38695278,6.724235736,18.69886658,4.272721438,12.50475421,0.084839895,162.2330412,49.01940716,436.9203967,977.267903,4467.897491
